1988-09-03,27940,27950,27830,27850,119359
1988-09-05,27820,27850,27620,27640,20356
1988-09-06,27700,27710,27470,27600,20892
1988-09-07,27780,27820,27670,27780,32234
1988-09-08,27810,27890,27780,27840,24189
1988-09-09,27830,27860,27770,27820,26888
1988-09-12,27800,27920,27770,27920,18948
1988-09-13,27940,27980,27870,27900,26526
1988-09-14,27930,27930,27860,27900,24694
1988-09-16,27930,28000,27910,28000,31169
1988-09-19,28020,28090,28010,28070,35127
1988-09-20,28020,28030,27800,27820,31292
1988-09-21,27910,27920,27690,27890,33467
1988-09-22,27920,27930,27760,27810,22499
1988-09-24,27800,27800,27730,27780,12028
1988-09-26,27780,27850,27730,27850,16084
1988-09-27,27810,27880,27770,27850,17033
1988-09-28,27860,27920,27860,27880,17474
1988-09-29,27910,27920,27760,27870,14961
1988-09-30,27940,27960,27910,27920,14919
1988-10-01,27930,27940,27800,27820,14654
1988-10-03,27800,27850,27770,27780,20494
1988-10-04,27760,27810,27730,27800,19468
1988-10-05,27830,27830,27680,27700,18959
1988-10-06,27700,27740,27470,27500,19541
1988-10-07,27540,27540,27260,27460,20557
1988-10-11,27730,27750,27650,27740,21422
1988-10-12,27700,27730,27560,27670,18895
1988-10-13,27570,27670,27530,27580,18925
1988-10-14,27650,27670,27600,27620,18292
1988-10-17,27630,27650,27600,27620,14704
1988-10-18,27630,27630,27540,27560,15208
1988-10-19,27600,27640,27580,27640,15323
1988-10-20,27610,27720,27610,27690,17832
1988-10-21,27790,27820,27720,27720,16279
1988-10-22,27730,27730,27670,27700,8340
1988-10-24,27670,27690,27650,27680,11092
1988-10-25,27660,27740,27650,27740,14753
1988-10-26,27760,27820,27740,27750,20156
1988-10-27,27820,27840,27780,27810,21786
1988-10-28,27820,27840,27780,27830,20408
1988-10-29,27840,27920,27820,27910,12582
1988-10-31,27900,27980,27870,27880,21233
1988-11-01,27890,27980,27880,27950,20875
1988-11-02,27970,27980,27920,27960,14702
1988-11-04,27970,28000,27880,27920,17492
1988-11-05,27870,27970,27870,27970,5511
1988-11-07,27950,27970,27920,27930,15348
1988-11-08,27890,27980,27880,27940,14873
1988-11-09,27950,28020,27940,28000,17327
1988-11-10,28020,28080,28000,28020,15761
1988-11-11,28040,28360,28030,28300,21394
1988-11-14,28230,28450,28230,28390,15060
1988-11-15,28430,28970,28420,28930,21044
1988-11-16,29200,29230,29000,29150,20403
1988-11-17,29070,29180,29000,29100,20397
1988-11-18,29190,29320,29170,29270,21339
1988-11-21,29310,29440,29310,29420,15257
1988-11-22,29430,29520,29350,29480,16986
1988-11-24,29660,29660,29440,29500,12977
1988-11-25,29520,29580,29400,29510,11685
1988-11-26,29780,29840,29710,29750,9545
1988-11-28,29760,29770,29430,29430,16763
1988-11-29,29520,29780,29390,29780,20729
1988-11-30,30000,30010,29910,29940,20365
1988-12-01,30000,30040,29940,29950,18816
1988-12-02,29910,30000,29910,29980,18825
1988-12-03,30000,30140,29990,30120,12907
1988-12-05,30030,30080,29980,30020,19431
1988-12-06,30130,30220,30130,30170,21714
1988-12-07,30300,30310,30230,30290,21157
1988-12-08,30170,30290,30140,30210,25124
1988-12-09,30220,30280,30200,30220,21060
1988-12-12,30240,30240,30080,30080,21430
1988-12-13,30070,30120,30030,30100,21713
1988-12-14,30170,30230,30160,30230,26417
1988-12-15,30210,30250,30180,30180,31389
1988-12-16,30140,30150,29900,29990,22584
1988-12-19,30080,30110,29960,30030,20022
1988-12-20,30150,30150,30090,30110,18488
1988-12-21,30120,30150,30070,30130,18662
1988-12-22,30140,30290,30130,30260,26270
1988-12-23,30290,30380,30230,30230,26615
1988-12-24,30250,30290,30200,30290,13903
1988-12-26,30300,30470,30300,30470,23190
1988-12-27,30550,30760,30520,30720,25315
1988-12-28,30840,30860,30680,30680,16752
1989-01-04,30680,30750,30680,30730,9875
1989-01-05,30800,30860,30640,30670,21267
1989-01-06,30750,30770,30570,30760,21397
1989-01-09,30840,31270,30830,31240,18878
1989-01-10,31360,31550,31350,31520,27330
1989-01-11,31550,31750,31420,31560,24684
1989-01-12,31630,31680,31520,31680,18309
1989-01-13,31800,31830,31750,31780,21509
1989-01-17,31780,31790,31700,31730,17724
1989-01-18,31710,31840,31710,31810,17411
1989-01-19,31900,31940,31610,31630,22265
1989-01-20,31590,31640,31500,31600,19407
1989-01-23,31670,31760,31670,31760,18434
1989-01-24,31930,32070,31900,32050,24032
1989-01-25,32130,32160,32040,32050,21974
1989-01-26,32050,32070,31950,32040,19048
1989-01-27,32140,32190,32110,32190,17974
1989-01-28,32230,32230,32100,32100,11136
1989-01-30,32070,32080,31770,31830,17218
1989-01-31,31840,31900,31760,31880,17948
1989-02-01,31800,31850,31450,31590,16299
1989-02-02,31700,31820,31610,31790,16099
1989-02-03,31900,31920,31800,31830,15509
1989-02-06,31900,31990,31870,31990,13978
1989-02-07,32000,32090,31940,32010,11719
1989-02-08,32050,32170,32050,32080,8714
1989-02-09,32150,32260,32130,32200,7729
1989-02-10,32630,32760,32600,32720,10583
1989-02-13,32500,32590,32450,32500,9813
1989-02-14,32520,32560,32400,32450,12927
1989-02-15,32550,32620,32530,32620,12848
1989-02-16,32700,32820,32620,32740,16489
1989-02-17,32780,32850,32750,32800,13529
1989-02-20,32920,32940,32830,32830,13220
1989-02-21,32850,32860,32720,32740,13625
1989-02-22,32800,32950,32770,32950,16616
1989-02-23,32910,33010,32870,33000,17102
1989-02-27,32900,33040,32830,32880,16048
1989-02-28,32900,32950,32640,32680,18467
1989-03-01,32800,32850,32350,32520,18244
1989-03-02,32520,32600,32280,32570,20615
1989-03-03,32700,32760,32430,32450,18746
1989-03-06,32440,32460,32100,32190,17373
1989-03-07,31950,32360,31930,32300,18068
1989-03-08,32420,32470,32350,32410,16356
1989-03-09,32320,32410,32170,32200,18811
1989-03-10,32290,32290,32080,32190,19258
1989-03-13,32070,32100,31970,32030,15962
1989-03-14,31990,32390,31990,32390,21839
1989-03-15,32460,32610,32430,32610,18901
1989-03-16,32730,32760,32620,32650,19536
1989-03-17,32720,32720,32580,32580,17222
1989-03-20,32340,32410,32260,32260,15548
1989-03-22,32380,32390,32060,32120,20229
1989-03-23,32140,32330,32130,32270,20336
1989-03-24,32270,32290,32180,32290,17047
1989-03-27,32320,32420,32270,32350,19745
1989-03-28,32350,32680,32300,32680,26363
1989-03-29,32800,33010,32720,32990,21974
1989-03-30,33040,33080,32860,32960,18243
1989-03-31,32990,33060,32840,32860,16529
1989-04-03,32940,33230,32840,33230,18965
1989-04-04,33390,33630,33360,33580,21486
1989-04-05,33650,33730,33490,33550,19838
1989-04-06,33500,33500,33220,33220,21292
1989-04-07,33200,33420,33150,33390,17540
1989-04-10,33360,33360,33140,33170,15006
1989-04-11,33150,33400,33150,33350,16238
1989-04-12,33430,33570,33330,33400,18739
1989-04-13,33470,33470,33240,33290,15270
1989-04-14,33200,33360,33170,33300,18625
1989-04-17,33530,33550,33390,33540,18037
1989-04-18,33530,33550,33470,33470,15518
1989-04-19,33610,33620,33510,33550,17745
1989-04-20,33530,33530,33380,33450,16987
1989-04-21,33210,33330,33180,33260,16290
1989-04-24,33320,33320,33130,33140,16335
1989-04-25,33200,33460,33200,33450,21027
1989-04-26,33450,33510,33400,33490,18909
1989-04-27,33520,33620,33510,33600,21236
1989-04-28,33600,33780,33600,33760,23012
1989-05-01,33780,33880,33770,33800,18244
1989-05-02,33850,33960,33840,33910,19525
1989-05-08,34150,34300,34090,34230,14062
1989-05-09,34260,34270,34080,34120,20766
1989-05-10,34150,34210,34100,34120,17197
1989-05-11,34150,34150,34020,34140,17933
1989-05-12,34020,34110,33890,33910,17309
1989-05-15,33920,33920,33690,33850,16750
1989-05-16,33920,34120,33860,34090,16658
1989-05-17,34120,34200,34050,34140,17700
1989-05-18,34090,34090,33940,34000,14714
1989-05-19,34070,34180,34010,34150,13187
1989-05-22,34210,34230,34120,34120,8778
1989-05-23,34370,34490,34270,34490,18235
1989-05-24,34450,34480,34360,34420,19913
1989-05-25,34450,34600,34440,34560,21911
1989-05-26,34670,34700,34590,34680,17456
1989-05-29,34780,34800,34670,34690,17350
1989-05-30,34590,34670,34540,34570,19224
1989-05-31,34610,34740,34590,34720,16600
1989-06-01,34760,34770,34510,34510,18238
1989-06-02,34600,34610,34270,34270,16955
1989-06-05,34300,34390,34060,34100,19491
1989-06-06,33860,34180,33850,34010,24262
1989-06-07,34190,34210,34010,34190,21855
1989-06-08,34310,34380,34270,34330,20088
1989-06-09,34300,34310,34160,34200,20089
1989-06-12,33900,34020,33890,33970,15890
1989-06-13,33990,34070,33760,33800,18592
1989-06-14,33900,33900,33610,33800,22975
1989-06-15,33730,33760,33350,33350,22899
1989-06-16,33470,33630,33070,33390,28500
1989-06-19,33430,33540,33330,33540,21652
1989-06-20,33660,33820,33620,33770,21384
1989-06-21,33750,33870,33640,33820,20401
1989-06-22,33930,33940,33770,33800,20413
1989-06-23,33870,33960,33820,33850,17972
1989-06-26,33880,33910,33830,33850,16769
1989-06-27,33810,33850,33710,33710,17279
1989-06-28,33590,33600,33310,33430,22678
1989-06-29,33350,33530,33300,33390,20418
1989-06-30,33150,33240,33050,33060,24817
1989-07-03,32940,33500,32900,33460,21837
1989-07-04,33500,33530,33390,33480,24583
1989-07-05,33500,33620,33490,33540,18457
1989-07-06,33610,33680,33550,33580,18932
1989-07-07,33650,33840,33610,33830,24689
1989-07-10,33920,33920,33800,33800,20732
1989-07-11,33830,33960,33790,33900,22017
1989-07-12,33870,33910,33760,33800,19800
1989-07-13,33850,33890,33730,33760,20414
1989-07-14,33730,33740,33620,33660,19715
1989-07-17,33650,33680,33540,33560,18506
1989-07-18,33500,33530,33390,33400,21158
1989-07-19,33450,33670,33440,33670,22954
1989-07-20,33740,33750,33670,33700,19771
1989-07-21,33710,33960,33710,33880,24496
1989-07-24,34000,34190,33910,34190,24424
1989-07-25,34280,34580,34280,34530,27605
1989-07-26,34660,34750,34500,34570,25515
1989-07-27,34760,34810,34670,34770,25270
1989-07-28,34810,34820,34640,34690,26356
1989-07-31,34690,34920,34690,34910,23691
1989-08-01,35000,35000,34820,34920,23682
1989-08-02,34850,35060,34850,34930,22397
1989-08-03,34930,34960,34770,34810,21810
1989-08-04,34730,34840,34700,34840,20078
1989-08-07,34780,34810,34720,34780,17256
1989-08-08,34880,34960,34840,34940,22778
1989-08-09,34990,35080,34980,35000,21774
1989-08-10,34980,35070,34830,34860,20759
1989-08-11,34910,34940,34810,34860,16186
1989-08-14,34810,34890,34810,34860,15778
1989-08-15,34840,35100,34840,35100,18842
1989-08-16,35220,35280,35110,35270,22908
1989-08-17,35300,35320,35210,35300,21080
1989-08-18,35250,35330,35190,35270,20080
1989-08-21,35290,35460,35290,35450,18982
1989-08-22,35330,35450,35300,35300,17949
1989-08-23,35350,35350,35060,35060,15521
1989-08-24,35060,35090,34820,34940,15208
1989-08-25,35060,35060,34900,34920,12474
1989-08-28,34900,34900,34760,34830,11620
1989-08-29,34880,34910,34750,34900,11195
1989-08-30,35500,35500,35100,35140,19980
1989-08-31,35160,35180,34940,35010,22033
1989-09-01,34990,35040,34790,34880,19685
1989-09-04,34990,35200,34880,35200,21647
1989-09-05,35210,35270,35000,35000,21807
1989-09-06,35000,35040,34740,34880,27074
1989-09-07,34880,34980,34770,34780,24265
1989-09-08,34760,34980,34730,34790,25307
1989-09-11,34740,34750,34590,34700,25585
1989-09-12,34820,34910,34780,34890,23257
1989-09-13,34900,34930,34790,34880,18548
1989-09-14,34940,35000,34870,35000,22685
1989-09-18,35000,35070,34930,35010,21164
1989-09-19,35100,35150,35030,35060,22956
1989-09-20,35120,35130,35060,35120,19561
1989-09-21,35130,35360,35130,35340,34151
1989-09-22,35400,35420,35310,35370,27595
1989-09-25,35430,35600,35420,35570,34047
1989-09-26,35600,35920,35550,35920,36631
1989-09-27,35920,36000,35700,35760,32234
1989-09-28,35790,35970,35760,35960,29753
1989-09-29,35960,35960,35750,35770,27335
1989-10-02,35880,35880,35730,35750,23617
1989-10-03,35630,35660,35470,35500,28486
1989-10-04,35480,35640,35420,35620,26633
1989-10-05,35640,35780,35560,35640,24160
1989-10-06,35520,35560,35370,35540,29752
1989-10-09,35490,35690,35490,35680,23755
1989-10-11,35560,35580,35390,35490,25880
1989-10-12,35370,35410,35240,35260,26620
1989-10-13,35370,35490,35290,35400,26313
1989-10-16,34920,35080,34810,34860,34713
1989-10-17,35300,35330,35220,35300,29127
1989-10-18,35200,35290,35150,35210,22931
1989-10-19,35330,35520,35310,35460,23097
1989-10-20,35630,35660,35560,35600,22983
1989-10-23,35650,35820,35650,35760,21683
1989-10-24,35650,35780,35650,35770,20873
1989-10-25,35770,35780,35650,35670,20431
1989-10-26,35670,35800,35660,35790,22586
1989-10-27,35800,35820,35580,35630,24720
1989-10-30,35570,35570,35470,35530,19543
1989-10-31,35580,35680,35540,35670,19461
1989-11-01,35790,35790,35590,35620,19504
1989-11-02,35550,35590,35480,35570,19373
1989-11-06,35560,35590,35460,35470,17171
1989-11-07,35350,35400,35280,35400,19539
1989-11-08,35520,35720,35500,35680,25171
1989-11-09,35750,35750,35590,35660,20949
1989-11-10,35620,35760,35620,35760,19290
1989-11-13,35780,35840,35750,35750,19724
1989-11-14,35780,35830,35740,35780,20018
1989-11-15,35810,35920,35810,35830,22717
1989-11-16,35890,35930,35820,35830,17895
1989-11-17,35880,35930,35840,35880,17685
1989-11-20,35800,35920,35800,35890,13589
1989-11-21,35920,36050,35910,36030,18989
1989-11-22,36090,36320,36090,36280,19537
1989-11-24,36400,36550,36370,36550,17743
1989-11-27,36670,37020,36650,36970,17299
1989-11-28,37000,37030,36910,37010,12326
1989-11-29,37550,37810,37520,37680,22458
1989-11-30,37730,37810,37670,37670,18014
1989-12-01,37760,37760,37500,37540,21077
1989-12-04,37630,37900,37630,37900,18267
1989-12-05,38020,38130,38010,38100,20414
1989-12-06,37980,38290,37980,38280,26821
1989-12-07,38400,38490,38250,38280,29642
1989-12-08,38180,38260,38050,38160,27647
1989-12-11,38200,38460,38130,38390,24363
1989-12-12,38510,38600,38430,38460,24300
1989-12-13,38600,38820,38550,38820,26567
1989-12-14,38820,38940,38750,38840,28968
1989-12-15,38750,38910,38740,38890,25381
1989-12-18,39200,39400,39160,39390,27681
1989-12-19,39180,39320,39080,39120,31861
1989-12-20,39240,39300,39110,39230,25014
1989-12-21,39340,39360,38930,38970,27207
1989-12-22,39020,39050,38550,38650,27887
1989-12-25,38700,39400,38570,39400,32208
1989-12-26,39500,39720,39480,39620,34785
1989-12-27,39800,39820,39630,39710,29880
1989-12-28,39680,39700,39480,39690,29799
1989-12-29,39590,39680,39510,39510,11965
1990-01-04,39600,39600,39060,39080,12388
1990-01-05,39260,39260,38540,38800,27173
1990-01-08,38680,38850,38560,38820,25665
1990-01-09,38820,38820,38300,38440,29673
1990-01-10,38330,38330,38110,38220,30769
1990-01-11,38340,38690,38210,38500,29330
1990-01-12,38400,38410,38180,38230,27467
1990-01-16,37630,37700,37150,37150,28494
1990-01-17,37550,37730,37350,37430,35670
1990-01-18,37420,37570,36980,37100,36741
1990-01-19,36860,37390,36770,37390,36872
1990-01-22,37510,37920,37400,37920,37865
1990-01-23,37600,37950,37600,37690,33958
1990-01-24,37820,37860,37120,37200,38931
1990-01-25,37450,37570,37170,37450,32571
1990-01-26,37470,37560,37250,37310,41099
1990-01-29,37430,37570,37400,37570,27244
1990-01-30,37690,37710,37520,37560,27497
1990-01-31,37320,37520,37250,37470,30247
1990-02-01,37650,37650,37490,37620,25649
1990-02-02,37660,37890,37620,37840,32547
1990-02-05,37960,37970,37900,37920,22758
1990-02-06,38100,38150,37980,37980,25235
1990-02-07,37930,37950,37590,37750,28651
1990-02-08,37870,37870,37540,37710,29122
1990-02-09,37660,37670,37480,37580,24420
1990-02-13,37490,37580,37350,37350,24695
1990-02-14,37460,37520,37380,37510,28158
1990-02-15,37510,37960,37510,37800,36902
1990-02-16,37950,37980,37700,37810,34751
1990-02-19,37860,37920,37480,37500,33829
1990-02-20,37270,37480,37200,37220,30187
1990-02-21,37020,37060,36020,36200,36035
1990-02-22,36320,36430,35070,36000,30752
1990-02-23,35640,35640,34840,34900,39143
1990-02-26,33800,33860,33700,33700,13208
1990-02-27,34180,34200,32710,34120,34159
1990-02-28,34480,34800,34220,34500,21396
1990-03-01,34770,35110,34500,34590,32359
1990-03-02,34430,34840,34250,34650,35132
1990-03-05,34530,34570,34330,34340,32325
1990-03-06,34460,34650,34250,34350,42709
1990-03-07,34260,34270,33630,33810,51928
1990-03-08,33570,34690,33450,34550,50200
1990-03-09,34670,34870,34530,34570,61968
1990-03-12,34450,34460,33840,33870,44331
1990-03-13,33390,33540,32960,32960,59234
1990-03-14,32840,33360,32670,32950,60381
1990-03-15,33200,33340,33060,33290,50043
1990-03-16,33500,33630,33090,33320,47644
1990-03-19,33400,33420,32120,32120,49233
1990-03-20,32120,32560,31400,31600,49226
1990-03-22,30400,30800,30400,30400,25352
1990-03-23,30760,31120,30220,31120,51822
1990-03-26,31360,32320,31300,32320,72366
1990-03-27,32440,33130,31940,32300,77700
1990-03-28,31940,32310,31790,31920,57380
1990-03-29,32000,32220,31540,31700,45337
1990-03-30,31460,31510,30500,30500,36969
1990-04-02,29300,29440,29300,29300,14035
1990-04-03,29500,30000,28580,29990,44505
1990-04-04,30080,30270,29090,29090,46758
1990-04-05,28700,29210,28190,29200,39952
1990-04-06,29830,30100,29690,30100,43476
1990-04-09,30700,31290,30650,30990,46806
1990-04-10,30510,30870,30200,30200,45009
1990-04-11,30560,30760,30020,30100,47601
1990-04-12,30340,30430,29790,29930,45139
1990-04-13,29840,29930,29450,29480,43137
1990-04-16,29120,29120,28710,28960,43567
1990-04-17,28870,29460,28820,29050,47284
1990-04-18,28960,29950,28960,29950,49233
1990-04-19,30390,30750,30340,30400,54825
1990-04-20,30520,30660,30150,30400,48485
1990-04-23,30300,30520,29940,29990,40766
1990-04-24,29810,30120,29690,30080,43984
1990-04-25,30200,30220,29840,30050,39955
1990-04-26,29990,30140,29860,30020,38709
1990-04-27,29960,30030,29890,29990,32489
1990-05-01,29930,30160,29910,30160,25136
1990-05-02,30280,30540,30260,30500,41392
1990-05-07,30980,31480,30950,31200,53614
1990-05-08,31320,31420,31050,31220,51386
1990-05-09,31340,31370,31060,31320,42610
1990-05-10,31440,31550,31270,31340,45668
1990-05-11,31440,32120,31390,32010,56382
1990-05-14,32370,32430,32180,32230,52202
1990-05-15,32230,32590,32080,32130,54930
1990-05-16,32010,32270,32010,32100,40186
1990-05-17,32090,32470,32070,32330,41458
1990-05-18,32450,32450,32150,32240,40224
1990-05-21,32000,32110,31830,31830,38285
1990-05-22,31840,32300,31830,32300,43593
1990-05-23,32420,32630,32370,32450,45410
1990-05-24,32550,32720,32420,32690,40325
1990-05-25,32810,33240,32780,33130,41954
1990-05-28,33370,33600,33370,33530,30074
1990-05-29,34200,34280,33400,33400,45551
1990-05-30,33650,33950,33130,33950,46400
1990-05-31,33720,34050,33710,33820,42731
1990-06-01,33760,33840,33610,33690,43587
1990-06-04,33810,33980,33740,33840,47297
1990-06-05,33960,33960,33790,33810,42268
1990-06-06,33820,33980,33700,33940,43287
1990-06-07,33900,34180,33880,34100,53266
1990-06-08,34080,34160,33680,33770,57462
1990-06-11,33420,33450,33080,33080,52089
1990-06-12,33100,33450,32870,33100,62540
1990-06-13,33100,33260,32950,33200,50978
1990-06-14,33440,33580,33290,33560,57629
1990-06-15,33440,33530,33330,33360,50659
1990-06-18,33360,33420,33030,33100,43689
1990-06-19,32860,32900,32680,32730,59597
1990-06-20,32840,32980,32730,32940,59793
1990-06-21,32900,32960,32660,32670,56286
1990-06-22,32550,32610,32350,32360,64453
1990-06-25,32000,32000,31760,31790,64686
1990-06-26,31910,32410,31890,32380,65849
1990-06-27,32740,32900,32630,32780,61585
1990-06-28,32890,32890,32570,32850,59875
1990-06-29,32890,32970,32560,32560,50019
1990-07-02,32440,32870,32350,32850,58078
1990-07-03,32950,33010,32760,32960,61822
1990-07-04,33140,33320,33080,33080,60012
1990-07-05,33100,33220,33030,33040,45915
1990-07-06,32930,33230,32930,33230,52387
1990-07-09,33140,33300,33090,33200,46534
1990-07-10,33240,33240,32790,32830,56373
1990-07-11,32800,33160,32800,33060,55499
1990-07-12,33140,33200,32870,33030,49439
1990-07-13,33270,33290,33100,33200,58317
1990-07-16,33300,33660,33300,33630,64944
1990-07-17,33780,33800,33580,33680,55599
1990-07-18,33700,33720,33530,33560,50638
1990-07-19,33440,33530,33300,33300,49806
1990-07-20,33180,33320,32750,32750,64307
1990-07-23,32630,32720,32180,32300,72713
1990-07-24,32180,32400,31900,32050,73031
1990-07-25,32280,32320,32050,32260,58285
1990-07-26,32220,32240,31710,31770,61179
1990-07-27,31530,31530,30700,31070,60260
1990-07-30,31100,31130,30570,30910,60675
1990-07-31,31270,31700,31170,31630,64600
1990-08-01,31870,31950,30900,30950,60433
1990-08-02,31030,31150,30060,30350,59532
1990-08-03,29900,30400,29530,29550,61885
1990-08-06,28900,28910,28630,28630,39862
1990-08-07,27820,28380,27730,27730,27307
1990-08-08,28090,28630,27650,28500,72681
1990-08-09,28500,28570,27750,28030,72806
1990-08-10,28210,28260,27150,27200,64277
1990-08-13,26930,26930,26300,26300,47036
1990-08-14,26570,27100,25880,27100,49917
1990-08-15,27460,28000,27330,28000,55412
1990-08-16,27730,27750,27310,27460,55875
1990-08-17,26920,26940,26560,26560,46189
1990-08-20,26470,27000,26300,26480,44574
1990-08-21,26930,27050,26140,26140,58429
1990-08-22,25680,25700,25230,25230,43814
1990-08-23,24690,24710,24330,24330,39049
1990-08-24,24030,24590,23680,23840,31681
1990-08-27,24800,25400,24790,25400,32770
1990-08-28,26250,26260,25780,26100,46077
1990-08-29,25800,25810,25200,25200,36597
1990-08-30,25450,26100,24990,26100,41249
1990-08-31,26000,26660,26000,26550,39358
1990-09-03,26440,26470,25570,25640,47335
1990-09-04,25490,25730,24950,25000,47816
1990-09-05,24900,24910,24100,24150,51177
1990-09-06,24200,24260,23630,23650,50290
1990-09-07,23960,24190,23580,24190,46020
1990-09-10,24690,25240,24680,25240,52130
1990-09-11,25040,25230,24620,24700,61065
1990-09-12,24600,25600,24510,25410,59796
1990-09-13,25510,25770,25270,25770,48154
1990-09-14,25370,25520,24990,24990,75198
1990-09-17,24490,24530,24120,24150,67884
1990-09-18,24050,24120,23250,23560,88895
1990-09-19,23860,24240,23810,23840,74670
1990-09-20,23890,24020,23520,23740,82175
1990-09-21,23290,23460,23180,23380,71608
1990-09-25,23330,23550,23260,23300,86795
1990-09-26,23500,23500,22400,22400,68727
1990-09-27,22300,22520,21800,21910,64093
1990-09-28,21760,21920,21010,21010,53054
1990-10-01,21260,21260,20110,20410,42613
1990-10-03,22310,22310,22260,22310,19192
1990-10-04,22260,22570,22100,22310,38535
1990-10-05,22710,23210,22670,23210,45548
1990-10-08,23510,24110,23410,24110,28330
1990-10-09,24460,24460,23670,23710,44037
1990-10-11,23120,23120,22970,22970,33001
1990-10-12,22620,22770,22310,22730,39654
1990-10-15,23280,23630,23270,23630,35543
1990-10-16,23880,24320,23780,24300,52636
1990-10-17,24350,24500,23950,24150,46067
1990-10-18,24250,24740,23990,24540,57041
1990-10-19,24790,25360,24740,24890,59144
1990-10-22,24990,25710,24980,25500,51817
1990-10-23,25700,25910,25400,25400,53749
1990-10-24,25100,25230,24880,25200,52035
1990-10-25,25450,25920,25430,25750,55369
1990-10-26,25450,25660,25250,25450,57943
1990-10-29,25450,25750,25450,25660,46191
1990-10-30,25510,25540,25230,25490,55562
1990-10-31,25590,25730,25470,25480,45707
1990-11-01,24780,24810,24430,24430,52787
1990-11-02,24480,24620,23870,24460,50197
1990-11-05,24810,24940,24610,24720,49357
1990-11-06,24820,24840,23950,24000,57210
1990-11-07,23600,23820,23480,23820,57488
1990-11-08,23270,23320,22990,23090,55324
1990-11-09,22890,23040,22640,23040,52390
1990-11-13,23940,23940,23920,23940,17229
1990-11-14,23940,24340,23870,24010,53308
1990-11-15,24110,24230,23570,23570,57544
1990-11-16,23220,23420,22990,23300,56433
1990-11-19,23600,23750,23390,23750,50610
1990-11-20,23560,23660,23400,23400,51427
1990-11-21,23050,23080,22830,23080,61776
1990-11-22,23280,23720,23150,23700,70216
1990-11-26,23750,24030,23750,24020,56663
1990-11-27,23870,24030,23750,23870,46742
1990-11-28,23970,24010,23200,23220,33174
1990-11-29,23050,23100,22710,23020,58984
1990-11-30,22570,22960,22390,22920,56422
1990-12-03,23620,23670,23240,23320,45681
1990-12-04,22820,22910,22450,22500,56856
1990-12-05,22600,22910,22280,22800,62421
1990-12-06,23100,23240,22960,23070,66220
1990-12-07,23770,23970,23670,23970,56455
1990-12-10,24270,24330,23880,24190,74829
1990-12-11,23990,24560,23920,24550,90542
1990-12-12,24500,24980,24500,24720,92647
1990-12-13,24870,25030,24690,24920,90258
1990-12-14,24770,25030,24740,24860,82729
1990-12-17,24660,24790,24580,24670,70540
1990-12-18,24670,25030,24670,25020,86462
1990-12-19,25620,25780,25470,25510,94881
1990-12-20,25410,25480,25080,25080,88099
1990-12-21,24730,24860,24530,24780,91135
1990-12-25,24530,24580,24300,24300,73585
1990-12-26,24350,24550,24260,24540,69166
1990-12-27,24520,24860,24430,24640,76056
1990-12-28,24690,24700,24180,24180,40850
1991-01-04,24430,24700,24310,24700,32036
1991-01-07,24500,24520,24210,24210,57380
1991-01-08,23660,23680,23310,23310,68524
1991-01-09,23210,23570,23150,23500,80098
1991-01-10,23250,23480,23200,23410,68272
1991-01-11,23510,23650,23270,23650,74160
1991-01-14,23350,23550,23280,23500,56752
1991-01-16,23090,23100,22660,22790,55565
1991-01-17,22490,23690,22490,23690,31790
1991-01-18,23940,24510,23770,24180,67282
1991-01-21,23980,24110,23720,23740,55099
1991-01-22,23890,23910,23590,23750,61886
1991-01-23,23500,23550,23340,23500,63416
1991-01-24,23550,23820,23550,23740,69008
1991-01-25,23940,24050,23890,23930,66000
1991-01-28,23910,23920,23790,23830,51161
1991-01-29,23930,23940,23790,23820,56573
1991-01-30,23850,23940,23770,23800,59003
1991-01-31,24000,24000,23570,23570,56733
1991-02-01,23520,23560,23130,23550,74291
1991-02-04,23600,23670,23420,23670,59469
1991-02-05,23870,24140,23840,24100,75201
1991-02-06,24300,24530,24150,24150,88331
1991-02-07,24350,24400,24190,24400,69007
1991-02-08,24450,24550,24280,24460,77138
1991-02-12,24860,25320,24860,25130,88840
1991-02-13,25180,25560,25130,25320,67282
1991-02-14,25520,25570,25370,25430,54920
1991-02-15,25280,25430,25200,25430,45912
1991-02-18,26730,26880,26680,26880,62380
1991-02-19,26930,27330,26770,27030,93856
1991-02-20,26930,27080,26700,27000,83677
1991-02-21,26800,26960,26730,26860,72822
1991-02-22,27010,27040,26770,26770,78801
1991-02-25,26820,27230,26720,27220,84597
1991-02-26,27520,27530,27210,27220,87878
1991-02-27,26820,26920,26760,26860,80713
1991-02-28,27010,27400,26990,27100,90569
1991-03-01,26900,26980,26560,26580,94477
1991-03-04,26530,26750,26500,26750,95506
1991-03-05,26800,26890,26670,26780,90514
1991-03-06,26980,27160,26930,27130,111423
1991-03-07,27180,27270,26880,27000,110945
1991-03-08,27050,27130,26840,27080,111090
1991-03-11,27100,27320,27030,27290,109731
1991-03-12,27240,27360,27180,27240,103365
1991-03-13,27190,27190,26940,27010,125247
1991-03-14,27150,27200,27050,27200,105278
1991-03-15,27250,27680,27190,27610,170293
1991-03-18,27660,27940,27650,27790,135846
1991-03-19,27690,27900,27680,27750,108093
1991-03-20,27500,27520,27250,27320,127080
1991-03-22,27470,27510,27340,27430,92614
1991-03-25,27480,27520,27350,27350,92496
1991-03-26,27300,27400,27000,27000,107699
